2.661932	4.617522	1.602256					
2.707913	4.697096	1.626714					
3.030090	5.254029	1.811739					
2.799826	4.856305	1.677977					
2.845863	4.935838	1.704783					
2.891917	5.015368	1.731571					
2.937889	5.094894	1.758343					
2.983980	5.174514	1.784999					
3.308331	5.730364	1.985239					
3.076399	5.333442	1.840680					
3.122649	5.412838	1.869604					
3.169040	5.492217	1.898510					
3.215471	5.571679	1.927401					
3.261836	5.651027	1.956377					
-0.075000	0.129900	0.824860					
-0.276291	0.477288	0.827089					
-0.115252	0.199383	0.825338					
-0.155512	0.268856	0.825799					
-0.195765	0.338339	0.826245					
-0.236021	0.407809	0.826675					
-0.552620	0.954459	0.844307					
-0.322329	0.556825	0.830006					
-0.368364	0.636359	0.832906					
-0.414428	0.715890	0.835777					
-0.460488	0.795416	0.838642					
-0.506546	0.874939	0.841488					
-0.828878	1.431701	0.878240					
-0.598649	1.034030	0.850012					
-0.644683	1.113548	0.855689					
-0.690723	1.193064	0.861358					
-0.736769	1.272578	0.867000					
-0.782821	1.352190	0.872634					
-1.104981	1.908995	0.929273					
-0.874877	1.511236	0.886793					
-0.920882	1.590770	0.895328					
-0.966892	1.670302	0.903835					
-1.012877	1.749934	0.912335					
-1.058926	1.829465	0.920818					
-1.380846	2.386397	0.997837					
-1.150879	1.988546	0.940744					
-1.196882	2.068097	0.952198					
-1.242891	2.147748	0.963634					
-1.288804	2.227298	0.975052					
-1.334823	2.306847	0.986454					
-1.656580	2.863979	1.084352					
-1.426822	2.465960	1.012267					
-1.472703	2.545624	1.026778					
-1.518690	2.625187	1.041172					
-1.564682	2.704751	1.055550					
-1.610579	2.784315	1.070010					
-1.932243	3.341510	1.189259					
-1.702544	2.943549	1.101880					
-1.748414	3.023119	1.119389					
-1.794389	3.102690	1.136882					
-1.840369	3.182262	1.154358					
-1.886253	3.261935	1.171817					
-2.207865	3.819058	1.313153					
-1.978199	3.421081	1.209984					
-2.024161	3.500654	1.230692					
-2.070029	3.580228	1.251282					
-2.116002	3.659903	1.271956					
-2.161981	3.739480	1.292613					
-2.483436	4.296640	1.456535					
-2.253814	3.898632	1.337076					
-2.299769	3.978209	1.360982					
-2.345629	4.057888	1.384970					
-2.391594	4.137469	1.408842					
-2.437563	4.217053	1.432697					
-2.759014	4.774397	1.619915					
-2.529369	4.376225	1.483857					
-2.575307	4.455914	1.511062					
-2.621251	4.535506	1.538349					
-2.667100	4.615100	1.565521					
-2.713055	4.694697	1.592776					
-3.034495	5.252111	1.804098					
-2.804841	4.853995	1.650736					
-2.850776	4.933594	1.681439					
-2.896719	5.013196	1.712126					
-2.942571	5.092799	1.742799					
-2.988529	5.172504	1.773456					
-3.310151	5.729988	2.009208					
-3.080445	5.331738	1.838354					
-3.126307	5.411366	1.872493					
-3.172281	5.490994	1.906717					
-3.218266	5.570722	1.940926					
-3.264157	5.650353	1.975123					
-0.150000	0.000000	0.822770					
-0.626818	-0.000565	0.817939					
-0.245366	-0.000128	0.821887					
-0.340732	-0.000245	0.820971					
-0.436088	-0.000356	0.820002					
-0.531453	-0.000463	0.818988					
-1.253559	-0.001185	0.826207					
-0.716342	-0.000654	0.819206					
-0.805878	-0.000743	0.820452					
-0.895413	-0.000831	0.821657					
-0.984949	-0.000920	0.822843					
-1.074505	-0.001009	0.823988					
-1.164032	-0.001097	0.825114					
-1.880281	-0.001796	0.851857					
-1.343087	-0.001275	0.829953					
-1.432616	-0.001364	0.833670					
-1.522147	-0.001452	0.837369					
-1.611679	-0.001540	0.841030					
-1.701212	-0.001626	0.844664					
-1.790746	-0.001712	0.848280					
-2.507148	-0.002369	0.895801					
-1.969813	-0.001881	0.858213					
-2.059348	-0.001965	0.864542					
-2.148884	-0.002048	0.870845					
-2.238422	-0.002129	0.877123					
-2.328062	-0.002210	0.883375					
-2.417604	-0.002290	0.889601					
-3.133965	-0.002895	0.959030					
-2.596685	-0.002447	0.904908					
-2.686226	-0.002524	0.913989					
-2.775769	-0.002601	0.923047					
-2.865314	-0.002676	0.932081					
-2.954862	-0.002750	0.941092					
-3.044412	-0.002823	0.950069					
-3.760942	-0.003341	1.042583					
-3.223510	-0.002964	0.971039					
-3.313058	-0.003031	0.983024					
-3.402609	-0.003096	0.994998					
-3.492163	-0.003160	1.006969					
-3.581719	-0.003222	1.018830					
-3.671279	-0.003282	1.030768					
-4.387877	-0.003617	1.147743					
-3.850494	-0.003388	1.057726					
-3.940049	-0.003433	1.072746					
-4.029607	-0.003475	1.087846					
-4.119169	-0.003515	1.102825					
-4.208735	-0.003551	1.117885					
-4.298304	-0.003585	1.132825					
-5.014881	-0.003648	1.275794					
-4.477437	-0.003630	1.166079					
-4.567001	-0.003640	1.184495					
-4.656569	-0.003648	1.202792					
-4.746141	-0.003652	1.221070					
-4.835717	-0.003654	1.239330					
-4.925297	-0.003653	1.257572					
-5.642070	-0.003403	1.428145					
-5.104451	-0.003625	1.297625					
-5.194027	-0.003598	1.319438					
-5.283707	-0.003568	1.341133					
-5.373291	-0.003533	1.362911					
-5.462880	-0.003494	1.384672					
-5.552472	-0.003450	1.406417					
-6.269270	-0.002845	1.606315					
-5.731655	-0.003333	1.453674					
-5.821246	-0.003262	1.479086					
-5.910842	-0.003187	1.504581					
-6.000442	-0.003108	1.530062					
-6.090047	-0.003025	1.555528					
-6.179656	-0.002937	1.580979					
-6.896761	-0.001910	1.812267					
-6.358882	-0.002729	1.635836					
-6.448500	-0.002610	1.665242					
-6.538123	-0.002486	1.694733					
-6.627750	-0.002355	1.724111					
-6.717383	-0.002217	1.753476					
-6.807120	-0.002069	1.782928					
-7.524290	-0.000085	2.047598					
-6.986390	-0.001699	1.845958					
-7.076025	-0.001469	1.879633					
-7.165667	-0.001221	1.913192					
-7.255315	-0.000956	1.946837					
-7.344968	-0.000677	1.980469					
-7.434627	-0.000385	2.014090					
-0.075000	-0.129900	0.824860					
-0.275474	-0.477769	0.827114					
-0.115074	-0.199487	0.825342					
-0.155167	-0.269059	0.825809					
-0.195258	-0.338637	0.826260					
-0.235357	-0.408200	0.826695					
-0.550947	-0.955448	0.844366					
-0.321369	-0.557391	0.830036					
-0.367262	-0.637010	0.832941					
-0.413182	-0.716625	0.835818					
-0.459100	-0.796236	0.838688					
-0.505015	-0.875844	0.841541					
-0.826406	-1.433160	0.878337					
-0.596840	-1.035098	0.850077					
-0.642739	-1.114696	0.855759					
-0.688646	-1.194291	0.861434					
-0.734559	-1.273884	0.867083					
-0.780479	-1.353573	0.872724					
-1.101816	-1.910863	0.929409					
-0.872287	-1.512765	0.886896					
-0.918174	-1.592368	0.895437					
-0.964067	-1.671970	0.903951					
-1.009937	-1.751669	0.912457					
-1.055874	-1.831267	0.920947					
-1.377101	-2.388607	0.998010					
-1.147614	-1.990473	0.940886					
-1.193519	-2.070082	0.952344					
-1.239430	-2.149790	0.963786					
-1.285248	-2.229396	0.975211					
-1.331172	-2.309002	0.986619					
-1.652379	-2.866457	1.084557					
-1.422997	-2.468217	1.012444					
-1.468800	-2.547926	1.026960					
-1.514710	-2.627535	1.041359					
-1.560627	-2.707143	1.055742					
-1.606450	-2.786751	1.070208					
-1.927758	-3.344157	1.189489					
-1.698291	-2.946058	1.102088					
-1.744110	-3.025659	1.119601					
-1.790036	-3.105259	1.137098					
-1.835970	-3.184859	1.154578					
-1.881810	-3.264558	1.172042					
-2.203307	-3.821754	1.313397					
-1.973697	-3.423740	1.210216					
-2.019643	-3.503323	1.230926					
-2.065497	-3.582905	1.251518					
-2.111459	-3.662588	1.272195					
-2.157429	-3.742171	1.292855					
-2.479057	-4.299239	1.456780					
-2.249276	-3.901317	1.337320					
-2.295254	-3.980882	1.361225					
-2.341141	-4.060546	1.385214					
-2.387137	-4.140110	1.409086					
-2.433143	-4.219674	1.432941					
-2.755169	-4.776697	1.620140					
-2.525068	-4.378781	1.484098					
-2.571088	-4.458424	1.511299					
-2.617118	-4.537968	1.538583					
-2.663058	-4.617511	1.565751					
-2.709108	-4.697054	1.593004					
-3.031710	-5.253813	1.804275					
-2.801153	-4.856206	1.650952					
-2.847250	-4.935715	1.681648					
-2.893364	-5.015220	1.712328					
-2.939394	-5.094722	1.742992					
-2.985543	-5.174320	1.773641					
-3.309937	-5.730233	2.009264					
-3.078030	-5.333231	1.838512					
-3.124285	-5.412636	1.872632					
-3.170677	-5.492027	1.906836					
-3.217104	-5.571505	1.941025					
-3.263459	-5.650873	1.975201					
0.075000	-0.129900	0.828760					
0.276089	-0.477364	0.841347					
0.115209	-0.199398	0.831313					
0.155430	-0.268886	0.833839					
0.195642	-0.338384	0.836359					
0.235859	-0.407869	0.838862					
0.552082	-0.954676	0.872153					
0.322072	-0.556923	0.846530					
0.368053	-0.636479	0.851683					
0.414060	-0.716032	0.856828					
0.460064	-0.795582	0.861955					
0.506065	-0.875130	0.867064					
0.828022	-1.432046	0.918359					
0.598057	-1.034267	0.879903					
0.644038	-1.113806	0.887633					
0.690025	-1.193343	0.895335					
0.736018	-1.272879	0.903029					
0.782017	-1.352513	0.910704					
1.103905	-1.909413	0.979658					
0.873984	-1.511592	0.928617					
0.919952	-1.591137	0.938864					
0.965925	-1.670682	0.949093					
1.011874	-1.750326	0.959303					
1.057887	-1.829869	0.969485					
1.379628	-2.386842	1.055789					
1.149780	-1.988967	0.992402					
1.195760	-2.068521	1.005116					
1.241746	-2.148176	1.017812					
1.287635	-2.227731	1.030490					
1.333629	-2.307286	1.043149					
1.655230	-2.864443	1.146596					
1.425583	-2.466406	1.071020					
1.471444	-2.546072	1.086133					
1.517409	-2.625638	1.101226					
1.563378	-2.705205	1.116401					
1.609252	-2.784774	1.131458					
1.930719	-3.342014	1.251696					
1.701167	-2.944018	1.164126					
1.747008	-3.023594	1.181637					
1.792954	-3.103172	1.199229					
1.838905	-3.182751	1.216703					
1.884760	-3.262432	1.234159					
2.206121	-3.819633	1.370988					
1.976640	-3.421596	1.271625					
2.022566	-3.501179	1.291535					
2.068398	-3.580765	1.311425					
2.114334	-3.660452	1.331298					
2.160275	-3.740041	1.351152					
2.481465	-4.297292	1.504174					
2.252032	-3.899220	1.393215					
2.297949	-3.978809	1.415423					
2.343771	-4.058501	1.437613					
2.389698	-4.138095	1.459784					
2.435630	-4.217692	1.482038					
2.756881	-4.775090	1.651160					
2.527369	-4.376886	1.528700					
2.573280	-4.456582	1.553207					
2.619196	-4.536181	1.577696					
2.665019	-4.615781	1.602168					
2.710948	-4.695384	1.626623					
3.032391	-5.252729	1.811649					
2.802706	-4.854679	1.677884					
2.848643	-4.934269	1.704691					
2.894589	-5.013859	1.731480					
2.940446	-5.093449	1.758253					
2.986414	-5.173139	1.784909					
3.308636	-5.730196	1.985226					
3.078417	-5.332302	1.840602					
3.124363	-5.411870	1.869538					
3.170429	-5.491433	1.898457					
3.216516	-5.571090	1.927361					
3.262519	-5.650644	1.956350					
1.528503	0.478099	0.917436					
1.176955	0.955395	0.909057					
1.469856	0.557622	0.916174					
1.411225	0.637156	0.914865					
1.352609	0.716700	0.913492					
1.294009	0.796254	0.912069					
1.235523	0.875819	0.910591					
2.155055	0.478207	0.977029					
1.803305	0.955297	0.960483					
2.096358	0.557698	0.974395					
2.037777	0.637199	0.971716					
1.979110	0.716709	0.968978					
1.920459	0.796228	0.966201					
1.861824	0.875758	0.963374					
1.452037	1.432827	0.961198					
1.744703	1.034881	0.960738					
1.686117	1.114426	0.960928					
1.627548	1.193983	0.961068					
1.569094	1.273552	0.961170					
1.510557	1.353233	0.961211					
2.781749	0.478298	1.050179					
2.429604	0.955200	1.025818					
2.723003	0.557759	1.046190					
2.664273	0.637230	1.042250					
2.605657	0.716709	1.038163					
2.546956	0.796196	1.034130					
2.488272	0.875693	1.029950					
2.078099	1.432512	1.018320					
2.371046	1.034750	1.024640					
2.312405	1.114260	1.023510					
2.253779	1.193782	1.022234					
2.195169	1.273314	1.021011					
2.136675	1.352957	1.019641					
1.727106	1.910198	1.028098					
2.019541	1.512076	1.020054					
1.961000	1.591654	1.021738					
1.902575	1.671245	1.023474					
1.844068	1.750949	1.025064					
1.785578	1.830566	1.026607					
3.408455	0.478381	1.136324					
3.056016	0.955157	1.104403					
3.349657	0.557822	1.131118					
3.290877	0.637271	1.125864					
3.232112	0.716729	1.120565					
3.173363	0.796195	1.115223					
3.114730	0.875671	1.109837					
2.704102	1.432267	1.089055					
2.997307	1.034675	1.101910					
2.938714	1.114153	1.099469					
2.880037	1.193641	1.096882					
2.821375	1.273139	1.094353					
2.762729	1.352748	1.091678					
2.352843	1.909695	1.090590					
2.645585	1.511792	1.089376					
2.586983	1.591328	1.089749					
2.528399	1.670877	1.090076					
2.469830	1.750537	1.090260					
2.411377	1.830109	1.090500					
2.002121	2.387583	1.109631					
2.294328	1.989289	1.093928					
2.235931	2.068899	1.097117					
2.177451	2.148623	1.100362					
2.118989	2.228261	1.103464					
2.060545	2.307914	1.106622					
4.034987	0.478470	1.234947					
3.682312	0.955227	1.195764					
3.976133	0.557908	1.228523					
3.917396	0.637355	1.222054					
3.858575	0.716810	1.215543					
3.799770	0.796273	1.208993					
3.740982	0.875745	1.202401					
3.330119	1.432248	1.172866					
3.623558	1.034733	1.192057					
3.564819	1.114198	1.188303					
3.506096	1.193671	1.184507					
3.447487	1.273154	1.180671					
3.388794	1.352745	1.176791					
2.978566	1.909445	1.166551					
3.271457	1.511739	1.171875					
3.212909	1.591240	1.170936					
3.154276	1.670751	1.169854					
3.095656	1.750371	1.168831					
3.037053	1.829902	1.167664					
2.627477	2.386972	1.177229					
2.919995	1.988985	1.168375					
2.861440	2.068537	1.170251					
2.802899	2.148202	1.172085					
2.744475	2.227778	1.173877					
2.685967	2.307368	1.175526					
2.277150	2.865114	1.205438					
2.569009	2.466589	1.182072					
2.510659	2.546322	1.186768					
2.452229	2.625970	1.191523					
2.393816	2.705635	1.196238					
2.335423	2.785316	1.200811					
4.661493	0.478542	1.345519					
4.308309	0.955408	1.299363					
4.602568	0.557996	1.337973					
4.543660	0.637460	1.330287					
4.484870	0.716933	1.322662					
4.425997	0.796414	1.314901					
4.367143	0.875905	1.307202					
3.955933	1.432467	1.269233					
4.249609	1.034922	1.294443					
4.190823	1.114394	1.289480					
4.132052	1.193874	1.284477					
4.073295	1.273362	1.279436					
4.014655	1.352959	1.274356					
3.604078	1.909592	1.255299					
3.897237	1.511948	1.267032					
3.838556	1.591437	1.264787					
3.779989	1.670936	1.262401					
3.721336	1.750544	1.260075					
3.662698	1.830062	1.257709					
3.252854	2.386790	1.258026					
3.545574	1.989083	1.255911					
3.486982	2.068583	1.256377					
3.428404	2.148194	1.256902					
3.369839	2.227714	1.257286					
3.311388	2.307246	1.257728					
2.902062	2.864382	1.277936					
3.194333	2.466322	1.261450					
3.135826	2.545966	1.264830					
3.077436	2.625524	1.268168					
3.018961	2.705096	1.271466					
2.960502	2.784681	1.274724					
2.552038	3.342513	1.315314					
2.843738	2.944006	1.284283					
2.785335	3.023650	1.290587					
2.726954	3.103313	1.296851					
2.668594	3.182994	1.303079					
2.610355	3.262794	1.309268					
5.287762	0.478423	1.467628					
4.934253	0.955507	1.414768					
5.228851	0.557904	1.458954					
5.169864	0.637398	1.450143					
5.110900	0.716905	1.441399					
5.051959	0.796425	1.432523					
4.993142	0.875958	1.423714					
4.581671	1.432659	1.377604					
4.875417	1.035037	1.408637					
4.816696	1.114525	1.402565					
4.757890	1.194020	1.396355					
4.699100	1.273524	1.390110					
4.640326	1.353136	1.383927					
4.229670	1.909749	1.356462					
4.522954	1.512137	1.374198					
4.464250	1.591624	1.370649					
4.405559	1.671117	1.367161					
4.346882	1.750719	1.363635					
4.288318	1.830229	1.360070					
3.878252	2.386885	1.351601					
4.171048	1.989230	1.355671					
4.112540	2.068721	1.354937					
4.053946	2.148322	1.354163					
3.995367	2.227833	1.353350					
3.936802	2.307354	1.352498					
3.527354	2.864023	1.363458					
3.819815	2.466357	1.353620					
3.761284	2.545935	1.355691					
3.702762	2.625419	1.357720					
3.644249	2.704911	1.359609					
3.585846	2.784412	1.361556					
3.176763	3.341375	1.392376					
3.468873	2.943534	1.368381					
3.410504	3.023057	1.373260					
3.352048	3.102592	1.378098					
3.293605	3.182140	1.382898					
3.235176	3.261800	1.387659					
2.826954	3.819634	1.439118					
3.118467	3.421014	1.400224					
3.060096	3.500676	1.408133					
3.001750	3.580358	1.415906					
2.943427	3.660162	1.423647					
2.885228	3.739887	1.431451					
5.913787	0.477936	1.600842					
5.559703	0.955531	1.541348					
5.854633	0.557467	1.591023					
5.795626	0.637028	1.581077					
5.736560	0.716615	1.571208					
5.677533	0.796228	1.561314					
5.618547	0.875866	1.551395					
5.206973	1.433041	1.497497					
5.500856	1.035121	1.534211					
5.442026	1.114668	1.526937					
5.383211	1.194223	1.519628					
5.324512	1.273785	1.512286					
5.265732	1.353457	1.504910					
4.855098	1.910132	1.469375					
5.148275	1.512533	1.492894					
5.089683	1.592026	1.488348					
5.031000	1.671522	1.483662					
4.972324	1.751122	1.478940					
4.913656	1.830625	1.474179					
4.503570	2.387152	1.457208					
4.796458	1.989596	1.467479					
4.737832	2.069068	1.465440					
4.679220	2.148649	1.463463					
4.620721	2.228140	1.461450					
4.562138	2.307640	1.459399					
4.152803	2.864353	1.461526					
4.445038	2.466623	1.458027					
4.386621	2.546207	1.458804					
4.328121	2.625702	1.459542					
4.269635	2.705209	1.460244					
4.211162	2.784726	1.460906					
3.802074	3.340947	1.482337					
4.094340	2.943769	1.465044					
4.035869	3.023182	1.468612					
3.977395	3.102595	1.472135					
3.919021	3.182009	1.475614					
3.860546	3.261526	1.478949					
3.451584	3.817978	1.520381					
3.743597	3.420405	1.488845					
3.685229	3.499874	1.495210					
3.626774	3.579356	1.501535					
3.568331	3.658949	1.507923					
3.509901	3.738457	1.514173					
3.101759	4.296457	1.576394					
3.393167	3.897628	1.529822					
3.334787	3.977309	1.539232					
3.276445	4.057123	1.548513					
3.218243	4.136868	1.557868					
3.159980	4.216645	1.567196					
6.539618	0.477449	1.744654					
6.184106	0.954808	1.678691					
6.480244	0.556942	1.733664					
6.420915	0.636465	1.722752					
6.361724	0.716010	1.711718					
6.302471	0.795579	1.700763					
6.243260	0.875175	1.689687					
5.831707	1.433534	1.628448					
6.125325	1.034547	1.670342					
6.066500	1.114273	1.661972					
6.007719	1.194028	1.653679					
5.948976	1.273806	1.645262					
5.890371	1.353707	1.636919					
5.480312	1.910858	1.593696					
5.773164	1.513110	1.622788					
5.714602	1.592669	1.617079					
5.656126	1.672212	1.611325					
5.597535	1.751841	1.605528					
5.538929	1.831356	1.599586					
5.128805	2.387645	1.574533					
5.421775	1.990296	1.590602					
5.363143	2.069736	1.587465					
5.304519	2.149280	1.584289					
5.245902	2.228727	1.581076					
5.187397	2.308182	1.577825					
4.777836	2.864599	1.571461					
5.070259	2.467079	1.574151					
5.011727	2.546624	1.573628					
4.953309	2.626079	1.573167					
4.894804	2.705542	1.572670					
4.836312	2.785015	1.572036					
4.427824	3.341763	1.584938					
4.719521	2.944074	1.573802					
4.661131	3.023567	1.576105					
4.602759	3.103075	1.578371					
4.544402	3.182595	1.580600					
4.486158	3.262224	1.582790					
4.077055	3.817346	1.614641					
4.369443	3.421071	1.590052					
4.311014	3.500349	1.595102					
4.252649	3.579604	1.600095					
4.194150	3.658938	1.605033					
4.135619	3.738152	1.609817					
3.725815	4.294047	1.661675					
4.018488	3.896703	1.622583					
3.959854	3.976087	1.630494					
3.901254	4.055599	1.638276					
3.842693	4.135044	1.646134					
3.784278	4.214525	1.653967					
3.376654	4.772923	1.727143					
3.667484	4.373729	1.672726					
3.609198	4.453547	1.683652					
3.551060	4.533305	1.694555					
3.492872	4.613102	1.705439					
3.434736	4.692941	1.716303					
7.164858	0.477968	1.898651					
6.807840	0.954759	1.826219					
7.105614	0.557569	1.886664					
7.046104	0.637052	1.874702					
6.986599	0.716547	1.862612					
6.927081	0.796035	1.850586					
6.867607	0.875475	1.838403					
6.454597	1.432383	1.769499					
6.749295	1.034667	1.816994					
6.690645	1.114370	1.807665					
6.631774	1.193980	1.798255					
6.572806	1.273515	1.788767					
6.513736	1.353067	1.779192					
6.105488	1.912186	1.728982					
6.396663	1.512534	1.762994					
6.338592	1.592581	1.756381					
6.280421	1.672553	1.749673					
6.222178	1.752571	1.742880					
6.163933	1.832415	1.735986					
5.753796	2.388807	1.703083					
6.046971	1.991670	1.724906					
5.988487	2.071113	1.720735					
5.929870	2.150640	1.716387					
5.871227	2.230057	1.712068					
5.812548	2.309455	1.707673					
5.402896	2.865189	1.692936					
5.695505	2.468237	1.701600					
5.637047	2.547728	1.700032					
5.578547	2.627100	1.698392					
5.520012	2.706457	1.696684					
5.461538	2.785794	1.694804					
5.052734	3.341695	1.698978					
5.344637	2.944665	1.694174					
5.286413	3.024103	1.695227					
5.228040	3.103516	1.696306					
5.169624	3.182907	1.697313					
5.111163	3.262372	1.698143					
4.704084	3.819276	1.721809					
4.994687	3.421307	1.702988					
4.936588	3.500892	1.706910					
4.878458	3.580465	1.710753					
4.820310	3.660133	1.714520					
4.762254	3.739705	1.718210					
4.350380	4.293391	1.759848					
4.645122	3.898255	1.728312					
4.586250	3.977241	1.734833					
4.527288	4.056351	1.741189					
4.468322	4.135372	1.747481					
4.409325	4.214390	1.753704					
4.000133	4.769650	1.816168					
4.292072	4.372742	1.769362					
4.233698	4.452168	1.778800					
4.175313	4.531508	1.788189					
4.116926	4.610865	1.797636					
4.058619	4.690226	1.806936					
3.652617	5.248126	1.891051					
3.942214	4.849339	1.828655					
3.884306	4.928991	1.841180					
3.826317	5.008676	1.853685					
3.768388	5.088423	1.866087					
3.710522	5.168330	1.878587					
0.274374	1.432006	0.892729					
-0.277291	1.431522	0.879204					
0.182425	1.431880	0.890644					
0.090480	1.431772	0.888498					
-0.001466	1.431682	0.886281					
-0.093410	1.431611	0.883986					
-0.185351	1.431557	0.881631					
0.549793	1.909328	0.948749					
-0.001859	1.908551	0.929726					
0.457844	1.909149	0.945745					
0.365907	1.908990	0.942680					
0.273962	1.908851	0.939547					
0.182019	1.908732	0.936336					
0.090080	1.908632	0.933067					
-0.553432	1.908432	0.923055					
-0.093792	1.908482	0.928787					
-0.185723	1.908433	0.927786					
-0.277654	1.908403	0.926705					
-0.369584	1.908393	0.925555					
-0.461503	1.908403	0.924346					
0.825246	2.386657	1.019897					
0.273643	2.385596	0.995592					
0.733303	2.386427	1.015951					
0.641363	2.386219	1.012036					
0.549426	2.386031	1.008053					
0.457492	2.385865	1.003904					
0.365571	2.385720	0.999788					
-0.277915	2.385188	0.983495					
0.181713	2.385475	0.993753					
0.089785	2.385375	0.991834					
-0.002143	2.385297	0.989857					
-0.094069	2.385239	0.987802					
-0.185993	2.385203	0.985689					
-0.829391	2.385442	0.984052					
-0.369829	2.385176	0.983763					
-0.461733	2.385186	0.983960					
-0.553647	2.385218	0.984087					
-0.645562	2.385271	0.984146					
-0.737476	2.385346	0.984135					
1.100696	2.864110	1.105844					
0.549134	2.862771	1.076582					
1.008706	2.863830	1.101084					
0.916809	2.863573	1.096356					
0.824885	2.863338	1.091462					
0.732964	2.863126	1.086602					
0.641048	2.862937	1.081576					
-0.002339	2.862081	1.059223					
0.457215	2.862600	1.073842					
0.365308	2.862451	1.071033					
0.273393	2.862325	1.068257					
0.181480	2.862222	1.065314					
